player_id,side,miss,se,z,seasons,poss,name
1626156,O,-0.06264447152901015,0.48022130513096334,-0.13044917178742432,10,38952.0,D'Angelo Russell
1626157,O,1.4020840353192838,0.4492278613348326,3.1210976789220974,10,44732.0,Karl-Anthony Towns
1626158,O,0.47346850082043357,0.4981141465010959,0.9505220924686022,9,18581.0,Richaun Holmes
1626159,O,-0.32411006240892876,0.5780781520279428,-0.5606682440288145,7,17259.0,Justise Winslow
1626161,O,0.0749739103324813,0.610688519826702,0.12276947723490364,6,18572.0,Willie Cauley-Stein
1626162,O,-0.5999075589728802,0.48216222211680776,-1.2442027422620174,10,36784.0,Kelly Oubre Jr.
1626163,O,-0.037242432343441864,0.5976196121270512,-0.06231795541462969,6,15685.0,Frank Kaminsky
1626164,O,1.2827192656024886,0.4690367146807591,2.734795007413326,10,47974.0,Devin Booker
1626166,O,0.3022072441696671,0.5267179197603093,0.5737553875273332,8,15827.0,Cameron Payne
1626167,O,-0.24103551281705202,0.45835687340790854,-0.5258686556283966,10,37626.0,Myles Turner
1626168,O,0.09402145063868782,0.5091082947971909,0.18467868545756524,9,23456.0,Trey Lyles
1626169,O,-0.9681648565830191,0.6273520393580339,-1.5432560920240848,6,16804.0,Stanley Johnson
1626170,O,-1.0120357075530915,0.7342654567655267,-1.3782967702323292,4,9828.0,Jerian Grant
1626171,O,0.3142086261395291,0.47929476802920634,0.6555644816059883,10,30820.0,Bobby Portis
1626172,O,1.1226827030206186,0.575104699406539,1.9521362009024363,7,19720.0,Kevon Looney
1626173,O,0.31582499673791276,1.5112985454661811,0.20897591523883333,1,1968.0,Rashad Vaughn
1626174,O,0.27610581748373103,0.6845128049929728,0.4033610700483032,5,15115.0,Christian Wood
1626178,O,-0.04402458276102642,0.6824164120672908,-0.0645127842509821,5,13920.0,Rondae Hollis-Jefferson
1626179,O,-0.6754066720911109,0.5013197251777645,-1.3472573253558224,9,36774.0,Terry Rozier
1626181,O,-0.5199151782210596,0.4874653813303917,-1.0665684131293711,10,30712.0,Norman Powell
1626184,O,-1.2874115508202526,1.0505434349716916,-1.2254719871291602,2,3290.0,Chasson Randle
1626185,O,-1.4447888277698613,1.056880158539816,-1.3670318399826706,2,4400.0,Jarell Martin
1626188,O,-0.6489586266066812,0.8530670996124646,-0.7607357345061054,3,4754.0,Quinn Cook
1626192,O,-0.10848056196674002,0.5529497422152271,-0.19618521121312985,8,23079.0,Pat Connaughton
1626195,O,1.1075543542341708,0.6667715738785711,1.6610701439948798,5,8919.0,Willy Hernangomez
1626196,O,-0.2859451213619255,0.514261866582309,-0.5560301860650584,9,31597.0,Josh Richardson
1626202,O,-1.12624003606892,1.4419813196971656,-0.7810364951922156,1,1123.0,Joe Young
1626203,O,-0.23264142228635357,0.9021161521637738,-0.25788411140666384,3,5614.0,Treveon Graham
1626204,O,-0.053011528742501667,0.5024636421665879,-0.10550321315572143,9,24628.0,Larry Nance Jr.
1626208,O,0.7621662043749067,1.4907849147303054,0.5112516211051066,1,1143.0,Keifer Sykes
1626209,O,-0.7366086742644393,0.692794942780799,-1.06324199092415,5,12460.0,Mario Hezonja
1626210,O,0.9441931836264615,1.4248049020160447,0.662682436234227,1,1502.0,Alan Williams
1626220,O,0.20813570100581225,0.5233059679406413,0.3977323282302431,8,31988.0,Royce O'Neale
1626224,O,0.21289004065863715,0.577109857569152,0.3688899745281645,7,22024.0,Cedi Osman
1626245,O,-1.0245952089251253,0.8354983711411657,-1.2263281944232658,3,5577.0,Cristiano Felicio
1626246,O,-1.3557703565652535,1.5299846453221424,-0.8861333090567013,1,1438.0,Boban Marjanovic
1626257,O,0.6243476032084526,1.06410366510613,0.5867356947278086,2,3142.0,Salah Mejri
1626273,O,1.1590324564706802,1.4351156416358146,0.807623039457335,1,1709.0,Marcelo Huertas
1627098,O,-0.1732802895315881,1.067888112421303,-0.16226446152555876,2,4579.0,Malcolm Delaney
1627732,O,0.25204084869093696,0.6091050334303072,0.41378881286124697,6,24091.0,Ben Simmons
1627733,O,-0.1451847787896046,0.8739711437687633,-0.1661207922306618,3,7209.0,Dragan Bender
1627734,O,-0.2175556412583605,0.47869970958811464,-0.45447205607363095,9,40649.0,Domantas Sabonis
1627736,O,0.19334820024274316,0.5373420357963752,0.3598233292063011,8,28467.0,Malik Beasley
1627737,O,-0.600619755253037,0.7522246191822521,-0.7984579870650529,4,10370.0,Marquese Chriss
1627738,O,1.4040217836511375,1.4878427636529734,0.9436627431005966,1,1912.0,Deyonta Davis
1627739,O,0.37522401513724324,0.5600855064736288,0.669940590856747,7,18664.0,Kris Dunn
1627741,O,0.19364560330434263,0.5012078055186784,0.3863579161620341,9,41766.0,Buddy Hield
1627742,O,-0.0009650630340345926,0.5049835623152538,-0.0019110781143250718,9,33803.0,Brandon Ingram
1627745,O,-0.6758065425942937,0.7502125549606783,-0.9008200917534838,4,6137.0,Damian Jones
1627746,O,0.8621835722540544,0.8486289848954303,1.0159723360854735,3,4900.0,Skal Labissiere
1627747,O,0.22660451200748125,0.5181512643272879,0.4373327397004044,9,30193.0,Caris LeVert
1627748,O,-0.48588541843880084,0.7423230916968729,-0.6545470885569754,4,7078.0,Thon Maker
1627749,O,-0.2982660801764454,0.5538680666557769,-0.5385146718736803,7,29777.0,Dejounte Murray
1627750,O,0.7475825317753798,0.5256782346739691,1.4221295128169762,8,34017.0,Jamal Murray
1627751,O,0.5959616478184453,0.49178233178684577,1.211840298639997,9,27329.0,Jakob Poeltl
1627752,O,-0.3479301868008732,0.5098362614124582,-0.6824351524879028,9,30177.0,Taurean Prince
1627755,O,0.08948372119092515,1.0454001071701262,0.08559758180354075,2,5788.0,Tyler Ulis
1627756,O,-0.7066295131008651,0.7550676104312631,-0.9358493244032382,4,9359.0,Denzel Valentine
1627758,O,1.2068541301685782,1.5227908301489639,0.792527841824816,1,1689.0,Ron Baker
1627759,O,-0.2181380699291049,0.5086283673382529,-0.4288751550973496,9,37763.0,Jaylen Brown
1627761,O,-0.20799502792151509,0.7793525570763669,-0.2668818188032636,4,10311.0,DeAndre' Bembry
1627763,O,0.20725307750586924,0.5077730858318499,0.4081608168860323,9,27511.0,Malcolm Brogdon
1627767,O,-0.23649013778641728,1.0655066133848885,-0.2219508868510335,2,3175.0,Cheick Diallo
1627774,O,-0.9612894873136076,0.8882424686340435,-1.082237701144708,3,5205.0,Jake Layman
1627775,O,-1.8361254921285928,0.9046395759537116,-2.029676283168208,3,6132.0,Patrick McCaw
1627777,O,-0.0762071039943251,0.5624806314636053,-0.13548396110285624,7,19226.0,Georges Niang
1627780,O,1.3897334478633168,0.9214834870101354,1.5081479673308906,3,5881.0,Gary Payton II
1627782,O,-0.0460290182398219,1.1028140544242162,-0.041737787123010364,2,4389.0,Wayne Selden
1627783,O,0.4310214008857432,0.494088227616334,0.8723571556544695,9,40125.0,Pascal Siakam
1627785,O,2.5639046951139033,1.5299631552461432,1.67579505841199,1,3426.0,Isaiah Whitehead
1627786,O,-1.028698587370793,1.4760533244738785,-0.6969250841513197,1,1109.0,Troy Williams
1627788,O,0.32361611444235966,0.7803141609624094,0.4147254152650825,4,9762.0,Furkan Korkmaz
1627789,O,-0.5688514081024285,0.6308562936508395,-0.901713137885046,6,11051.0,Timothe Luwawu-Cabarrot
1627790,O,1.629269134653666,1.5079824390410788,1.080429779865151,1,2180.0,Ante Zizic
1627812,O,0.17421799958558587,0.7536325914900889,0.23117099970573265,4,10250.0,Yogi Ferrell
1627814,O,0.2617700232531931,0.7835518021359147,0.3340813237103455,4,10963.0,Damion Lee
1627819,O,2.5159586710840975,1.5241934115315314,1.6506820276542373,1,2428.0,Isaiah Taylor
