season,side,team,raw,adjusted,selective,adj_tov,adj_oreb,adj_chance,adj_fga_rate,adj_ft,adj_ftr,adj_fg3,adj_rim,adj_mid,adj_rim_share,adj_mid_share,adj_thr_share,first_actual,truth,w
1999,off,1610612760,100.9859133675337,101.47779217289774,101.99337934323297,101.20293051783857,100.3839152272687,100.55754376524922,100.90583513198625,101.58720986895064,101.03227798781585,101.1561930753998,100.3852028879111,102.16627706802248,101.0317027843214,100.9465984424656,100.96427261918409,101.10963160230803,106.29581716257007,2319
1999,off,1610612761,98.8733538671902,100.31542991762593,100.32044405085588,99.51410580659834,98.05341872843215,98.66768180917823,99.06491629410237,98.57611642332702,98.78432758926317,99.0830473512822,99.79333170403125,99.76338815687598,98.85753130442751,98.87965754927784,98.88289730865073,98.51851851851852,102.13523131672598,2248
1999,off,1610612762,103.96405611312912,104.17173605216868,102.4724243296274,104.70727938014227,103.89139885802214,104.64245647544429,105.14656157776187,103.73551318653253,103.0004571819048,103.56660636468852,103.7896295276923,103.57163690391782,103.80185721206115,103.96095273651751,104.00058097709527,104.12642669007901,104.98855835240275,2185
1999,off,1610612763,96.41637489900351,98.08467127018372,97.78261634069189,97.22029288877253,96.3555701034954,96.25167923873892,96.81501570563177,96.5347247840632,96.0510800107771,96.07574074256247,96.59713904140192,97.44405065811705,96.40827612801533,96.4574362326877,96.45901893708607,96.08510638297872,98.37324898328062,2213
1999,off,1610612764,100.12216546968253,99.98270834121998,100.08085082293421,99.65879227603608,100.5330593331905,100.15729238806614,99.78274836112162,100.05794427483505,100.37413856102383,101.37885790178188,99.52634194652705,99.28746642843228,100.27908728322801,100.16876533329373,100.11874176499659,99.78050921861282,100.30701754385964,2280
1999,off,1610612765,101.11302042077918,101.0181203802251,100.82105668057648,101.85918933663086,100.94911796698172,100.99482034893882,101.51904534410596,101.04183918790388,100.80964529118751,99.25760826769738,101.81209652908603,101.7748978015482,101.06696032009904,101.07768149620703,101.10177855572367,100.71716718960107,104.75092250922509,2168
1999,off,1610612766,97.57467109991805,98.77992840252105,98.39006720744105,97.9942069990728,98.50519739281745,97.59171195867839,97.87612935784858,97.57415323293814,97.30672925487025,97.5577203731084,96.96160926146032,97.94184260227397,97.64342412559776,97.5831017358439,97.56849850448818,97.0357454228422,105.4054054054054,2294
1999,def,1610612737,94.82131172233623,97.36921805815788,98.3559163202456,94.53805226125164,95.45925281132074,94.268695619813,94.21549704491733,94.70270869769277,95.43174337775606,96.13075807474694,95.66049486631377,95.35514647346183,94.946162302143,94.89543077383432,94.83261106797364,94.12562132851333,96.53098982423681,2162
1999,def,1610612738,102.76318052023844,104.69936385620557,103.94126230331467,103.39456980497621,102.24349342358532,102.99492032427877,103.66802092548679,102.06484518899937,101.93951451331625,103.34577918716568,101.97651268475623,105.53546178525035,102.40304814382567,102.61067646415687,102.78151495188662,102.39093959731544,99.82653946227234,2306
1999,def,1610612739,99.41594539093113,101.84323780707025,101.80155564222856,100.090712796566,99.22625747156246,99.48388292211229,99.6770183697306,99.47824001927818,99.24226617420013,100.29991470414761,98.98403493553958,100.96839574529068,99.26441129373886,99.26946448326093,99.40496239732838,98.9718372820742,101.71534538711173,2157
1999,def,1610612741,99.18750622879904,100.61470274085922,100.63216211706401,99.737066309416,98.77416700812408,99.0936281373909,99.38049036519618,99.26038083995391,99.00261591457081,98.83505660707196,99.79694813841817,100.35212158706084,99.0888049702476,99.14559630983183,99.21581311618013,98.79410451094239,105.27256478999107,2238
1999,def,1610612742,101.94600492607465,101.38370698870975,102.15599311355938,101.47751823040086,101.545256169062,101.77242195445211,101.51324823633983,102.08695376240364,102.31362054828855,102.2246389900832,103.36749485538198,100.82112350890847,101.86918991573162,101.88701009601213,101.94181476980962,101.6593886462882,105.65449688334817,2246
1999,def,1610612743,107.69028074774091,104.27862342686363,103.51968106382951,107.48632858656653,107.19389776606596,108.25286482591824,108.0193016182871,107.24033128026879,107.36850695102822,106.16574367457581,107.08886499479125,107.08772232248518,107.60018234509879,107.67463126896236,107.74117501596785,107.64525993883792,109.3804537521815,2292
1999,def,1610612744,98.45425582644323,100.43729136067059,99.62830035888292,98.39833082837724,98.81524131683528,98.15302283266936,99.20748063729236,98.0091898217747,97.80490896274033,98.21687231875622,97.97977336129475,101.11537158986765,98.62604631189662,98.60564076897732,98.54071465183824,97.75571860164005,100.80500894454383,2236
1999,def,1610612745,101.85935781849122,99.93515685535264,100.64146717190364,100.99134188725814,102.05844484412356,101.66253116276012,101.06262432335257,102.01921708285222,102.52575713280336,100.99443089452383,101.78652162124922,101.41350159918167,102.01789781704534,101.9553407454102,101.88057751878648,101.5748031496063,101.42793395805444,2241
1999,def,1610612746,110.68914356497464,106.54787579116183,105.09173720209007,110.47384700566597,110.06179966948697,111.65615342779411,111.49517427123428,110.14623125257602,110.02243128893687,109.79624519893926,109.70856780359415,108.96529458837234,110.53612509362829,110.63124393980387,110.71128850622642,110.05659555942533,106.83120317320406,2269
1999,def,1610612747,101.07140606289782,102.48591751402041,102.05683372354494,100.16960030084009,101.1250305369513,100.8871848771344,101.52085234842522,101.64606595835731,100.71362474683957,101.61878349219587,101.14050773028403,102.09676875415686,101.15115504424037,101.13568223727044,101.08990375669711,100.3048780487805,105.73630136986301,2336
1999,def,1610612748,97.30666462931148,98.2639271433622,98.88892899677438,97.09251207310845,96.8310912519322,96.65650212912159,97.1238532715264,96.66307475205554,97.52084125162274,97.35602301524935,99.24416188297248,98.04310832830939,97.40214472889993,97.37228213780075,97.31953307140546,96.90101757631822,98.36524988323214,2141
1999,def,1610612749,100.23889575304185,101.37531196831256,101.41124634761829,101.21656901730941,99.50749748805411,100.08917122728906,100.59555832352282,99.59994833562622,99.92253410728297,101.13429156762399,101.0895878289791,100.37018489037672,100.15954495927048,100.12568468197725,100.21164915851402,100.0,103.07198532783127,2181
1999,def,1610612750,98.4993769633792,101.48339219228632,100.81688765625454,99.17402200515033,98.30087083972188,98.48131672850688,99.25305339791858,99.93686647299818,97.91909655827688,99.20222402827591,99.00257993346112,98.3075272756957,98.44342489415054,98.47333055109802,98.50196472911192,98.24636441402909,101.8348623853211,2289
1999,def,1610612751,99.37636323597265,101.84004010144184,101.80987924555932,99.55167870911141,99.39434859080654,99.298086509779,99.79371467663586,99.59972489540291,99.07340609885048,99.78495633161349,100.18966325012993,100.47298748966539,99.16767034358503,99.24820748978414,99.39238673273218,98.3108108108108,105.1948051948052,2310
1999,def,1610612752,95.34987835318499,97.6155601273513,97.59941892482594,95.48371236584899,95.00626081417148,94.785781477347,95.64931698704831,95.36296411732657,95.1686813314796,94.87006618491519,97.28955867025815,96.52347335114914,95.46553391564896,95.44020009210388,95.38789693800099,95.13294276701217,97.77979157227006,2207
1999,def,1610612753,96.34013541373882,97.65450316931428,98.67989805881086,97.81943697997644,96.15526806966105,96.15248477219332,95.58203288140066,96.37942810741625,97.00625004950652,96.13321543640963,95.80295029057977,97.41145971087204,96.28211522684566,96.31908119656019,96.34938977933191,95.5584872471416,97.61583445793973,2223
1999,def,1610612754,102.81353436100484,101.94829660387094,101.40863646093432,101.96557759379559,102.91775370832309,102.95776213499333,102.92527957024635,102.19978393808609,102.7635140519028,104.63579285187463,102.74637924785986,101.0556674029198,102.98875027219148,102.88842799077747,102.80602003935743,102.48306997742664,102.30040595399188,2217
1999,def,1610612755,94.03866820114932,98.18145782623968,97.94106508803915,95.39870430420744,94.149977443356,93.76315926268168,94.2852456352063,94.58483250062027,93.87975696571247,94.73358828176156,92.39055362566548,97.00093555126713,94.33806450987682,94.11660246965141,94.01225570768786,93.20934256055364,97.2465034965035,2288
1999,def,1610612756,104.37556799158176,102.73010784604826,102.93613162557887,104.76466151489485,104.2764725898192,104.41270639838962,104.30925063975685,105.74847719400474,104.39370533497687,101.79876062292188,103.43404555565319,104.7772247294771,104.37150957539917,104.23524964038123,104.22930820117838,104.0464916056823,99.73392461197339,2255
1999,def,1610612757,94.10448997625227,98.2505938332752,99.19446525129814,94.34481737464694,94.21212682962204,93.60030471170214,93.7768831619804,94.26724584646844,94.36739024138173,96.54601308607096,96.00835373487104,94.05539221492837,94.05399021217292,94.08889858778714,94.10147799708656,93.96662387676508,99.15442812639074,2247
1999,def,1610612758,102.08675906350325,100.95908126066944,101.64407742393499,101.63985857460614,101.45042300324656,102.00217110714418,101.2973581741331,102.27973271191698,102.71455592286611,102.77812960081957,101.76926785988734,101.52933882692479,102.11853464344189,102.17057746222481,102.10576178262217,101.61616161616162,101.94568301580867,2467
1999,def,1610612759,94.63091664894499,97.89642397354316,98.5406763176938,94.33196014129523,94.48578901027918,94.03613549980244,94.31509984003742,95.38976098442419,94.92750205565942,95.91127563594891,96.01501101914569,95.27248530537503,94.70683412881516,94.72483817710403,94.67266006430978,94.17433201927288,93.23715058611361,2218
1999,def,1610612760,100.4479708613029,100.5472533402793,100.77501575080655,100.66636479531253,100.35120366521261,100.303846326878,100.21880866888526,101.1691173610264,100.64150725205143,100.50964052723943,99.90304425752547,100.21429680942231,100.56059899656435,100.49256102784594,100.44109035772098,100.44385264092321,109.27123760241483,2319
1999,def,1610612761,99.69988606785911,100.28567690371605,99.9576364720321,99.88412195172548,100.4273652177764,99.60519327562504,100.07437135416876,100.22089100825855,99.42018295260625,98.51712504650976,99.93162963727944,99.76713988454854,99.76526078570288,99.70970668755425,99.65487874060109,99.21636917718763,105.07569011576135,2246
1999,def,1610612762,94.67737202786611,99.46712459826492,99.73902190505333,94.94752280054048,94.57642172684406,94.07066027245281,95.00165452926527,95.36793340364608,94.38775000285676,96.1678785148275,95.95467950265726,96.40192268779083,94.69745005440497,94.68340316149869,94.67413939462493,94.98239436619718,99.68021927820922,2189
1999,def,1610612763,105.88447218824076,104.1198320920735,103.29791829439688,106.35344176180632,104.85596812851009,106.45448718144124,106.25594735256061,106.2722175844147,105.58892120808811,105.07118997864382,104.33795531640972,106.1240618333171,105.81184634643844,105.872740646778,105.90300747983912,105.26315789473684,108.59481582537516,2199
1999,def,1610612764,101.98934837092733,102.71830130536438,101.96257422200658,102.48180664305394,102.23766289967793,102.09941414804895,102.59385465685308,102.50697985844583,101.4709767822131,102.40003068952419,100.83359892270092,101.98388663325264,101.98308673272764,102.01868164333774,101.99624872714075,101.3157894736842,103.32458442694663,2286
1999,def,1610612765,97.99645242524932,98.99016567065074,98.94882788127181,98.46919847356713,98.68155179953695,97.9186699512216,98.17157668410363,98.32238962984319,97.86606185635232,96.97375683936677,99.29766738231523,97.31815754834324,97.98769713605972,97.9740850834575,97.96968258355106,97.62544802867383,100.37037037037037,2160
1999,def,1610612766,100.5869071426389,101.73237289696411,101.5696937580596,100.23841716181214,99.87179345277077,100.86462361192845,100.4877003031373,100.92815054644358,100.54316987926344,100.08928265009081,100.55919016080456,102.88117094017485,100.54836007817782,100.59529430633363,100.62258233604692,99.73992197659298,101.38169257340242,2316
2000,off,1610612737,104.73444068410328,104.1651956936792,103.90150227246546,104.7860734784437,104.21566515063223,104.72966614063066,104.92654113515353,104.8212640521511,104.61765692117007,104.7378439909686,104.8707794297075,104.25796952426131,104.77341265564006,104.75879210434496,104.74642518496285,103.80976732293531,96.5,3800
2000,off,1610612738,102.71358722522926,103.67322464331346,103.801647400915,102.58844431926926,102.69251656640063,102.64246999773013,102.72352771540484,102.77015242892966,102.72218778471652,103.57349432526277,103.02053559158091,102.71754816677614,102.67157741123935,102.69270245189468,102.71238069323448,102.18340611353712,104.65057817998995,3978
2000,off,1610612739,98.30511944549903,99.4914863006684,99.31338392394979,99.02015649916164,98.30943370786801,98.23540939402477,98.59219633185704,98.36804977923602,98.10024478093008,97.53674523330777,98.74243418895485,99.06553026485268,98.25441748484683,98.30143515653296,98.32695224693916,97.97930014785608,100.22698612862547,3965
2000,off,1610612741,93.55334075417157,97.34683011929161,97.64420321543417,94.85658073424649,93.15932042845931,93.123827489407,93.74537301602862,93.94109884211156,93.40611601115808,94.5495165396702,94.50589727987054,94.52373342804391,93.50680437970522,93.53885571730783,93.55514808210965,92.81373844121532,92.92083220751148,3701
2000,off,1610612742,104.04491118931918,102.33214543926869,102.8056411038972,103.3680186668611,104.44191528219174,104.0200511259828,103.54642832834526,103.7925566231377,104.4348023583718,102.90795941172328,104.04469960022493,104.0908042591255,104.07556086935325,104.05626973588336,104.0452928062277,103.61596009975062,106.54517453798768,3896
2000,off,1610612743,102.32065865906354,103.43997744909655,103.4677668485521,102.17146825791052,102.34575196367918,102.27797041622934,102.39396361593968,102.52245186448252,102.2481859318699,103.16460804331592,102.44484779126807,102.49673772590742,102.29113772004348,102.29729948100045,102.31783231475862,102.00609446419502,102.8420523138833,3976
2000,off,1610612744,99.39852445984747,100.25105836448414,100.95022065618177,99.3789067707993,98.8515017857608,98.93177840211708,99.11322067912552,99.76306125728208,99.61932915884245,99.77819484669797,99.71636802001537,100.24120961231357,99.42972910128877,99.41307145729586,99.4026274366076,98.64185110663983,97.8,4000
2000,off,1610612745,101.97279742575577,103.58996579202027,103.84236265732744,102.8376433866147,101.6865137457415,101.85815842698979,102.00222598993217,102.23574879653829,101.92377923856407,102.18819943446084,101.56398482598486,103.23913258162031,101.89664783272744,101.88390454271449,101.95824218455907,101.95530726256983,105.04458598726114,3925
2000,off,1610612746,95.70674251577705,97.69440561186653,97.95977110022217,95.83692465312267,96.27218323424589,95.55428450972902,95.57934261159383,95.86190764414684,95.83618652529587,96.52777826402809,95.83204118737638,96.02002136019084,95.74071522517644,95.70732824201035,95.7029219714913,95.36056480080686,97.46245468669083,3862
2000,off,1610612747,104.83482773121864,105.31621637527597,105.12751213564307,104.33628393368738,104.69965100393574,104.67523124258605,105.2120921825451,105.35766130250502,104.52445477408693,105.65314244209702,104.71531040899058,104.86280051407209,104.80169436596911,104.83275312143188,104.83582835165222,104.52674897119341,107.61121110825405,3889
2000,off,1610612748,104.39124417245834,102.55436398829909,102.56718977089042,104.4624546827649,104.73222979533024,104.54608129277565,104.13037569811827,104.51516984933795,104.56610092027096,103.14966630677735,103.41258615888971,104.08374647948723,104.47151085920518,104.40687521170268,104.38424701847502,103.77309393702836,102.46440306681271,3652
2000,off,1610612749,108.95590958401918,106.18887446709404,105.875453543548,108.6583552169026,108.90101535117658,109.29606003042603,108.84246024531161,108.66488803200187,109.03068786786243,107.85834453016822,109.19021777824219,107.29947476617365,109.01499896855073,108.97630905810996,108.95884752081925,108.58895705521472,104.83829236739975,3865
2000,off,1610612750,103.27241030054047,102.55292169086064,102.70228459792465,102.72377550805355,103.28549966696502,103.33543822848732,102.9341851058629,103.1937656387227,103.58235845413796,103.99418226686728,103.36109090217579,102.19735441819941,103.33597167218525,103.305998458997,103.27225924055237,103.45364840301221,106.22568093385215,3855
2000,off,1610612751,102.52149800891667,103.1415101921917,103.53697184965841,102.20956490951242,102.46732079789612,102.27460001224244,102.42803632811606,102.32356830853907,102.60904541888246,102.72282759305415,103.243185146382,103.09609099463333,102.50960962324785,102.49606032688895,102.50652531931658,101.67052171678232,104.50819672131148,3904
2000,off,1610612752,100.55829422285518,100.07825758146492,100.28506883793786,100.52786350296518,101.05782895961616,100.57487870095578,100.31281330931233,100.48242082192714,100.7586342951137,99.57727396309834,101.41852238152183,99.81674201148151,100.56215585842476,100.5661230171144,100.56858959794464,100.95719223610742,102.20288278487898,3677
2000,off,1610612753,100.39238076324762,101.72369743386044,101.74034432559202,100.9706104001352,100.00293516551858,100.37842420362736,100.39212767070742,100.38981895660581,100.37944476621884,101.27952731728872,100.56837612667701,100.50400352062464,100.36151236873482,100.4051781768821,100.39476124480827,100.02415458937197,102.88534548215641,3951
2000,off,1610612754,108.0556557278519,105.63546632397194,105.53740095444725,107.61156011320146,108.39207009394168,108.21054314190117,107.91330919696397,107.69303156663052,108.16549280289568,106.93778474402427,107.46670180162778,107.60561849820262,108.16419281908807,108.05352710617527,108.0269255449158,107.909604519774,106.2937062937063,3861
2000,off,1610612755,99.30024684526896,100.32475138460867,100.2406478521851,99.33855218591671,98.95392595572932,99.08064349594234,99.50595089008107,99.49008164282074,99.15842739878713,99.7702564943917,98.58019620019968,100.75602217983044,99.31465356357654,99.35078205134778,99.32225243259472,98.80071446797652,100.98420098420098,3861
2000,off,1610612756,102.56552934676183,102.60999026446407,103.02076072020257,103.0404407872303,102.42269818548849,102.50213146346483,102.28894874057102,102.56556632391548,102.77061280487591,102.0529972921973,102.58734433021094,102.97453921488128,102.5304491748965,102.536325312256,102.556035080538,102.30204907665065,104.12186379928315,3906
2000,off,1610612757,105.83947418402916,105.33426361950713,105.06322602230769,106.00627122607965,105.78319775481452,106.13196003237816,105.86313541215868,105.9104697304227,105.82809029113533,105.93842654764849,105.46213676604815,105.17253391043346,105.80963548453717,105.82813097207526,105.83910882797464,105.65987833906374,108.41020075963104,3686
2000,off,1610612758,103.7647050067008,104.62978419760003,104.98674007886444,103.78414876450094,103.7898935702284,103.67339295503118,103.56040596532063,103.78372727945094,103.88771188936798,105.07052408470324,103.54510010544882,103.71322594925668,103.75014787085858,103.72975814635755,103.76711583701551,103.7099090473911,104.49877750611248,4090
2000,off,1610612759,103.04610809405311,102.90241441041734,102.51793180299245,103.27665369900852,103.16734854764647,103.16607102092742,103.33290141837891,103.10236920442533,102.84487978099693,102.39780126723586,103.19186140937767,102.81693827037597,103.01892826230569,103.04631634017709,103.05629808478426,102.466251298027,104.84864720064292,3733
2000,off,1610612760,104.4222662409911,104.71097004596498,104.97697805181808,104.11289082653664,104.45870566055817,104.26879405600515,104.35792950048317,104.67290028994559,104.46564231695677,105.04067331169055,104.11410729430722,104.64734109600977,104.42754079671326,104.3841507949118,104.41331292920252,104.0863531225906,105.07993811242909,3878
2000,off,1610612761,103.39000275756082,102.86101292072529,102.82371690416396,103.12582993201971,103.11570280946619,103.32080384486633,103.42985309067838,103.29430403241935,103.39796182726859,103.00713508008411,103.87884760917366,103.34313940032865,103.42740336150753,103.40837707089499,103.39789150790453,102.95616717635066,103.39563042906028,3799
2000,off,1610612762,105.30557318621229,104.67295312166037,104.33698994921532,105.38497036624166,105.2957439823575,105.54208687190831,105.43111077355799,105.20675232380728,105.18228853819528,104.97998260791074,105.2962680741162,104.82453216483897,105.26521438503315,105.31201129067499,105.32073409020377,105.39742212674544,107.21399730820995,3715
2000,off,1610612763,100.11536560325487,100.86715190091468,100.59560218883895,100.76323307476885,99.82436544515586,100.16771372558316,100.2856357952534,99.99341934737942,100.02867852647908,100.10457749828277,99.81478076888226,100.75967011453535,100.11825093300833,100.14289736212791,100.13494583206851,99.84313725490196,102.05533596837945,3795
2000,off,1610612764,100.29327413496782,101.69123122955061,101.3912998948885,101.14971642974116,99.89321526500734,100.33709243695287,100.53917659719262,100.43517866502094,100.1086295017216,100.9788430735655,100.44151670839865,100.14564875328142,100.27513120324372,100.3059886947581,100.29765302613448,100.15380671622661,104.36817472698908,3846
2000,off,1610612765,105.31203247309597,106.01195499061484,105.22522194297687,105.27090910660928,105.54794911510922,105.49543523573493,106.00017614006433,105.12054632532632,104.77167224218873,105.57481632183739,105.5372457930688,105.27075528495233,105.25166011024028,105.28306561049452,105.31054302151873,104.74667978357108,106.64300202839756,3944
2000,off,1610612766,102.76963739329084,103.88158876079581,103.05763330497707,102.65663467658491,103.08077878172199,102.90064304195099,103.49310106783315,102.79731396949435,102.18524172629763,103.09544622593192,102.87322943914606,102.98764350931754,102.73205403480064,102.76207792586158,102.77219836629526,102.26143141153082,103.99474375821288,3805
2000,def,1610612737,107.00216187874486,105.245107559756,105.54390715862512,105.93723586509363,107.26475823285465,106.94842621110814,106.68192098814283,106.5063974644889,107.23043058824602,107.04450692703287,106.9579769983663,106.61928771141496,107.01684170221687,107.03347716150986,107.02594309637206,106.27400768245839,105.71052631578948,3800
2000,def,1610612738,103.87455631785846,104.25299651275735,103.39492920429473,104.30953745917603,104.41657742804864,104.12959324762686,104.51732749895973,104.13142074363597,103.42049505020054,104.05218800723884,103.50742843564933,102.8210797809933,103.85058070370026,103.85761944847226,103.87257426065673,103.96294390118373,104.73074987418218,3974
2000,def,1610612739,101.84433971813478,102.5620038367838,102.15068091860391,102.24664713090357,101.79224040677846,101.89863913371597,102.21888219345986,100.97855567955516,101.5292613390238,102.31645724917891,102.01700860149806,102.32518893925918,101.84919931252738,101.83138496111802,101.83118968850816,101.8459266551809,103.35350479072113,3966
2000,def,1610612741,103.6957254665864,103.95822904752158,103.45206723493779,104.11215500948526,103.46825103254027,103.94267059086394,104.0552234216206,103.83244921121359,103.450553948327,104.02953069312265,103.80877299385173,102.92796908927843,103.6184398782967,103.66783156285517,103.70486856051734,103.01986754966887,103.62162162162163,3700
2000,def,1610612742,106.26127245944858,105.76849015558763,105.99858721378826,106.3966292798208,105.09697716833412,106.28668081535517,106.10475784544535,106.34539571687944,106.37569916170224,107.10964567316391,106.02507700354029,106.22528715263054,106.20818104893718,106.22184458606796,106.2582473303439,105.87942202291978,105.5012853470437,3890
2000,def,1610612743,104.97620908326775,104.13637918649619,104.2322174246136,104.70314582486596,105.09610228604582,105.05577410830692,104.84521993764615,105.28907239199985,105.06643002606728,104.3501155036868,104.9803155562736,104.60220640673776,104.93052685712232,104.96390444826854,104.99460079711812,104.67717336044738,104.62660296706059,3977
2000,def,1610612744,107.17620272718716,106.98981381044175,106.91028694974388,107.26702599886524,106.71612391720134,107.29750923261028,107.27922548631533,107.27829085172957,107.05181593772072,107.70112568900899,106.40505900818773,107.5494210325479,107.07695734254766,107.12307284890036,107.17667928829567,106.46866347847974,107.10355177588795,3998
2000,def,1610612745,104.41229745688435,103.42454468432784,103.66178110108433,103.95130582092882,104.50494753814068,104.43487756946067,104.12894684062776,103.96022736939291,104.62107007418028,104.5935952782646,104.709303781391,103.79929795585389,104.38336552425523,104.42810454887658,104.44254496582022,103.99796282149224,105.56832694763729,3915
2000,def,1610612746,105.66717774605678,105.80180492121433,105.80291600532665,105.18789522953426,105.60821004361088,105.79011986088699,105.63876821825775,106.14965851695888,105.68833159991875,105.2184824423089,105.01952411639509,106.93652801343202,105.54830223574993,105.64813350509338,105.71231542910193,105.08217446270544,111.98656677861018,3871
2000,def,1610612747,96.08656565052668,99.46267379127924,99.56575873250942,95.96896867366061,96.55519475063073,95.73966844911783,96.19428880453573,96.25967269949618,96.0309540448477,97.0353660834803,96.4274472632513,97.79723410439549,96.20735432247601,96.13538615936343,96.08052813656735,95.81192189105859,98.07049138152817,3887
2000,def,1610612748,100.08772133063539,100.55864328293671,100.87346413465386,99.81927542447681,100.14605733991574,99.78561809780956,99.99705230784114,100.15897272344799,100.15424121603299,99.64926594002867,101.33346622199683,100.14052004178573,100.12450069207735,100.11550500218532,100.09600790310868,100.0520020800832,99.31544359255203,3652
2000,def,1610612749,107.10233169776252,105.31371389567624,105.07815316676134,107.35046445460569,106.25911044386795,107.25035060387522,107.36197388340442,107.0353464256791,106.90337346858267,105.86282554011001,107.52672089881621,106.74764349714384,107.0646241736777,107.0256848466314,107.0388324242571,106.94054605766777,106.06689136634691,3857
2000,def,1610612750,102.27236683493634,102.46206910381815,102.39510578877992,102.12100149289236,102.45777124009491,102.27033687145122,102.35426009891148,102.61518238140332,102.21740699065886,101.56000203412292,102.80806971562347,102.25107147173159,102.24785648727786,102.2703321164087,102.29561781391038,101.83794977996376,102.3122889062094,3849
2000,def,1610612751,104.34406651549509,103.76292083465631,103.55770555034469,104.89391848368457,103.85396843009845,104.5392241753552,104.48978101720535,104.40171747082297,104.27384964093724,103.75048869146923,104.18650786970473,104.26490185253137,104.23739152181825,104.30353412966376,104.3727960509626,103.47490347490347,105.18081559374198,3899
2000,def,1610612752,99.48616089876298,102.44224126258676,102.3226460122272,99.40455931763579,99.30904396734795,99.09288386851911,99.9882520633688,99.93123258915878,99.06201784839334,99.88936431341126,100.43706474260127,101.22224875371433,99.52322101267427,99.48414402937571,99.4482790321476,98.6995753715499,101.1156462585034,3675
2000,def,1610612753,102.43386344934468,101.82211560525427,102.11101293453756,103.0498354360362,101.93029957709491,102.40073232135924,102.23515421517008,102.4002106769454,102.56794447125641,101.92332655330091,102.69711639003103,102.1491995410512,102.4190163075159,102.40717662439212,102.41290851449514,102.18076084322753,99.1679273827534,3966
2000,def,1610612754,101.78222458173374,102.65283431883077,102.78389133162466,101.61146471001415,101.56239826747655,101.74849383520576,101.55171706468029,102.23133420136614,101.9678173557725,102.77594232630368,101.3783717845733,101.95012760851681,101.82928482434538,101.83644313455383,101.79355415600094,101.20296902994625,103.19314641744548,3852
2000,def,1610612755,99.12512998830105,101.77493787120522,101.55098318258827,99.83708881372966,98.88375475340835,98.92438218232024,99.44044741602075,99.11304992927487,98.88532306563388,100.44942095700942,98.27426053905668,100.85125150898871,99.2371442090331,99.14998877140671,99.11736479058104,98.21656050955414,98.52446285270516,3863
2000,def,1610612756,99.22905061902314,101.50527031394112,101.33482903690422,99.7193119344907,98.99411466757984,99.08145314587351,99.5310905724595,100.08097966928709,99.02733168941397,99.70572967171016,99.56990294481895,99.6165943062694,99.24170774891728,99.23231768247571,99.22564006936362,98.8872028325746,96.44683026584867,3912
2000,def,1610612757,96.75941946383863,100.48434782169807,101.10801276134055,96.71906123636347,97.01267606331385,96.31682059101422,96.63830171256257,97.79285429218679,96.84442598452586,97.9266960328284,97.68624059350829,97.66864208997528,96.75033364126189,96.74882151908669,96.75433205341749,96.85101878803917,103.1995661605206,3688
2000,def,1610612758,100.16111648166053,100.16767299257859,100.4450794691613,100.43610175767523,100.04343770177336,100.0566250006026,99.78843097005903,100.3295308896303,100.45699670230822,100.46184968009645,99.8679096289368,99.81300116618287,100.28454788104358,100.22333787810203,100.17329626121742,100.1192748091603,102.08027410670583,4086
2000,def,1610612759,96.20401337792642,98.82539969339945,99.51409339265777,95.95796984281911,96.45822317748062,95.7761924902183,95.84875388863823,97.08394641968724,96.50691089655201,96.14374808159276,96.81575593123951,97.75513515161418,96.24370297186269,96.25193028208906,96.25043343591696,95.89397089397089,98.8748995446022,3733
2000,def,1610612760,102.92841380829576,103.0882689951857,103.57657285101136,102.83343851590548,102.94839639514599,102.79801274089704,102.59012740786575,103.56821793391298,103.16760709279362,103.20340291290213,102.95337960486364,102.46391752750557,102.93549396654097,102.91653601782136,102.91656018301494,102.8527370855821,104.46797520661157,3872
2000,def,1610612761,103.88148488981646,103.34774102357949,103.07457556887016,103.85633385215412,103.81513928456147,103.97771724746671,104.10897599982441,103.56939508133047,103.71065134847063,103.39227142862548,104.5065478277089,103.51003115255772,103.83103441205584,103.8671608421442,103.91140761999785,103.43861436576668,103.15789473684211,3800
2000,def,1610612762,100.08066384448517,101.80528446229656,101.46192130277754,100.34861305807648,100.21215074841261,100.02331269897223,100.34002166702655,100.71976809846088,99.91180948968197,101.43626930609841,100.1887435422456,99.12963107520768,100.17893545309806,100.11663353684423,100.080311521046,100.02685284640172,102.9665587918015,3708
2000,def,1610612763,106.38996561626726,106.29151296956091,106.09149501190963,106.38239833439756,106.2008275167495,106.63963138123916,106.45092804300442,106.2957357111502,106.31502646307617,107.58774192734649,105.74879105440827,105.90021924909355,106.30600842780517,106.35754894091518,106.38805082354837,106.15344330976696,107.48817656332108,3806
2000,def,1610612764,104.68958687439869,104.52720391100483,104.04859739882541,104.55666331305223,105.00837946168842,104.77739433751381,105.04421652857658,104.97505190357924,104.3998084368157,103.84362722730285,104.15898100451793,105.24923427614488,104.70677727750581,104.70617098446449,104.69818171809267,104.32335635712458,106.61135597614727,3857
2000,def,1610612765,104.154667278746,102.85633424720751,102.55819476463127,104.5272355683115,104.44253108970669,104.34159066782519,104.24201260502517,104.44180450530976,104.06997374894104,103.40504297743684,104.16652292818253,102.44755089930763,104.1629207474099,104.16453022280848,104.16133662769923,103.749383325111,105.18029456576943,3938
