season,train,player_id,player_name,poss_off,poss_def,poss_season,shrinkage,prior_off,prior_def,prior_total,u_off,u_def,u_total,rating_off_raw,rating_def_raw,rating_total_raw,rating_off,rating_def,rating_total
2015,"2013,2014,2015",202366,Jerome Jordan,759.0,770.0,1529.0,0.0397,-0.8169,0.0644,-0.7524,-0.8544,-0.9077,-1.7621,-1.6713,-0.8432,-2.5146,-2.2397,-1.7636,-4.0033
2015,"2013,2014,2015",711,Jerry Stackhouse,256.75,255.75,0.0,0.0138,0.2963,-0.7228,-0.4264,0.0282,-0.045,-0.0169,0.3245,-0.7678,-0.4433,-1.6103,-2.4274,-4.0377
2015,"2013,2014,2015",101115,Andrew Bynum,501.5,502.0,0.0,0.0266,-2.0014,0.3792,-1.6222,-0.6111,-0.1974,-0.8085,-2.6125,0.1818,-2.4307,-3.1228,-0.9265,-4.0493
2015,"2013,2014,2015",203117,Doron Lamb,956.25,950.75,0.0,0.0495,-1.3246,-1.1555,-2.48,-0.1271,-0.1203,-0.2474,-1.4517,-1.2757,-2.7274,-2.0051,-2.0462,-4.0513
2015,"2013,2014,2015",200769,Shannon Brown,1091.5,1099.25,337.0,0.0561,-1.1533,-0.3679,-1.5212,-0.1854,-1.1989,-1.3843,-1.3386,-1.5668,-2.9055,-1.8207,-2.2496,-4.0703
2015,"2013,2014,2015",255,Grant Hill,204.75,203.25,0.0,0.011,-1.0819,0.2082,-0.8737,-0.0335,-0.1278,-0.1613,-1.1155,0.0804,-1.0351,-2.5266,-1.5491,-4.0757
2015,"2013,2014,2015",2853,Earl Barron,363.0,363.5,570.0,0.0194,-1.8245,0.2455,-1.579,-0.7665,0.086,-0.6805,-2.591,0.3315,-2.2595,-3.1322,-0.9659,-4.0981
2015,"2013,2014,2015",202721,Darius Morris,1240.25,1232.25,1174.0,0.0633,-1.16,-0.8515,-2.0115,-1.1068,-0.4653,-1.5721,-2.2668,-1.3168,-3.5836,-2.2823,-1.8629,-4.1452
2015,"2013,2014,2015",203543,Vitor Faverani,467.5,471.0,0.0,0.0248,-2.1698,0.2934,-1.8764,-0.464,-0.1316,-0.5956,-2.6338,0.1619,-2.472,-3.1546,-0.9978,-4.1525
2015,"2013,2014,2015",203545,Miroslav Raduljica,496.0,499.5,92.0,0.0263,-1.2428,-0.1837,-1.4266,-0.1719,-0.4769,-0.6488,-1.4147,-0.6606,-2.0753,-2.2608,-1.8928,-4.1536
2015,"2013,2014,2015",203502,Tony Mitchell,79.0,78.0,0.0,0.0043,-1.1268,0.3687,-0.7581,-0.0494,-0.0243,-0.0737,-1.1762,0.3444,-0.8318,-2.6317,-1.5248,-4.1564
2015,"2013,2014,2015",203111,Orlando Johnson,671.0,672.0,0.0,0.0353,-1.7646,-0.9933,-2.7579,-0.2349,0.3674,0.1325,-1.9996,-0.6259,-2.6254,-2.5499,-1.6208,-4.1707
2015,"2013,2014,2015",203584,Troy Daniels,872.0,867.5,1595.0,0.0454,-0.9536,-1.1045,-2.0581,-0.6543,-0.1813,-0.8355,-1.6079,-1.2858,-2.8936,-2.0335,-2.1383,-4.1718
2015,"2013,2014,2015",203943,Noah Vonleh,501.0,500.0,1001.0,0.0266,-1.4314,-0.4324,-1.8638,-0.8024,0.2105,-0.5919,-2.2338,-0.2219,-2.4557,-2.7921,-1.3864,-4.1785
2015,"2013,2014,2015",2572,Josh Howard,100.25,100.75,0.0,0.0054,-1.0411,0.1751,-0.866,-0.0103,0.03,0.0197,-1.0513,0.205,-0.8463,-2.5689,-1.6367,-4.2056
2015,"2013,2014,2015",2198,Kwame Brown,127.0,126.75,0.0,0.0069,-3.0683,1.0317,-2.0366,-0.1194,0.1999,0.0805,-3.1877,1.2317,-1.956,-3.8514,-0.372,-4.2234
2015,"2013,2014,2015",203897,Zach LaVine,3749.0,3766.0,7515.0,0.1696,0.4066,-0.9929,-0.5863,-1.7063,-2.0333,-3.7396,-1.2997,-3.0263,-4.3259,-1.3441,-2.8975,-4.2416
2015,"2013,2014,2015",202350,Daniel Orton,310.75,318.0,0.0,0.0167,-2.4633,0.4343,-2.0291,-0.2338,-0.0552,-0.289,-2.6971,0.3791,-2.3181,-3.2576,-1.0004,-4.258
2015,"2013,2014,2015",203991,Clint Capela,191.0,196.0,387.0,0.0103,-2.4005,0.3847,-2.0159,0.1136,0.0704,0.184,-2.287,0.4551,-1.8319,-3.1276,-1.1417,-4.2693
2015,"2013,2014,2015",204022,Jack Cooley,182.0,187.0,369.0,0.0098,-2.5463,0.4262,-2.1201,0.0209,0.1729,0.1938,-2.5254,0.5991,-1.9263,-3.2911,-0.9927,-4.2838
2015,"2013,2014,2015",436,Juwan Howard,23.0,24.0,0.0,0.0013,-1.0057,0.4454,-0.5603,0.0446,-0.1291,-0.0845,-0.9611,0.3163,-0.6448,-2.5887,-1.7022,-4.2909
2015,"2013,2014,2015",203914,Gary Harris,1476.0,1488.0,2964.0,0.0744,-1.3924,-0.3604,-1.7528,-0.9497,-1.2117,-2.1615,-2.3422,-1.5721,-3.9143,-2.3083,-1.9904,-4.2987
2015,"2013,2014,2015",202719,Jeremy Tyler,425.5,422.75,0.0,0.0227,-3.0097,0.1192,-2.8905,0.2691,-0.0365,0.2326,-2.7406,0.0827,-2.6579,-3.1482,-1.1512,-4.2994
2015,"2013,2014,2015",203939,Dwight Powell,483.0,475.0,958.0,0.0256,-1.8622,-0.1315,-1.9937,0.0017,-0.4394,-0.4377,-1.8605,-0.5709,-2.4314,-2.5452,-1.8099,-4.3551
2015,"2013,2014,2015",2768,Chris Duhon,402.0,404.0,0.0,0.0214,-1.2964,-0.3895,-1.6859,0.2448,-0.2371,0.0077,-1.0516,-0.6267,-1.6782,-2.3595,-2.0005,-4.36
2015,"2013,2014,2015",202343,Elliot Williams,1436.0,1446.0,461.0,0.0726,-1.51,-0.8214,-2.3314,-1.0032,-0.7075,-1.7107,-2.5132,-1.5289,-4.0421,-2.4121,-1.967,-4.3792
2015,"2013,2014,2015",202419,Chris Johnson,136.75,138.0,0.0,0.0074,-2.4334,0.7851,-1.6483,0.1719,-0.2148,-0.0429,-2.2615,0.5702,-1.6912,-3.2694,-1.1242,-4.3936
2015,"2013,2014,2015",203805,Will Cherry,134.0,137.0,271.0,0.0072,-1.8625,-0.0401,-1.9026,0.149,0.2249,0.374,-1.7134,0.1848,-1.5286,-2.8552,-1.5813,-4.4365
2015,"2013,2014,2015",203210,JaMychal Green,332.0,329.0,661.0,0.0178,-1.4685,-0.1654,-1.6339,-0.3001,-0.2186,-0.5187,-1.7686,-0.384,-2.1526,-2.6546,-1.842,-4.4966
2015,"2013,2014,2015",1894,Corey Maggette,119.0,117.5,0.0,0.0064,-0.7819,-0.1368,-0.9187,-0.0346,-0.0953,-0.1299,-0.8165,-0.2321,-1.0486,-2.4102,-2.1044,-4.5145
2015,"2013,2014,2015",202874,Chris Wright,126.0,127.5,0.0,0.0068,-1.0031,-0.0501,-1.0532,0.1041,-0.2186,-0.1145,-0.899,-0.2687,-1.1677,-2.3976,-2.1306,-4.5282
2015,"2013,2014,2015",200789,Daniel Gibson,438.0,438.25,0.0,0.0233,-0.8885,-0.7323,-1.6208,-0.309,-0.0319,-0.3409,-1.1974,-0.7642,-1.9616,-2.4628,-2.0996,-4.5624
2015,"2013,2014,2015",203922,Glenn Robinson III,427.0,422.0,849.0,0.0227,-1.2217,-0.9901,-2.2118,0.326,-0.1709,0.1551,-0.8957,-1.161,-2.0567,-1.9929,-2.5709,-4.5638
2015,"2013,2014,2015",203963,Shayne Whittington,209.0,211.0,420.0,0.0113,-0.9924,-0.4215,-1.4139,0.2778,-0.2723,0.0055,-0.7146,-0.6938,-1.4084,-2.137,-2.4403,-4.5773
2015,"2013,2014,2015",2205,DeSagana Diop,109.25,109.75,0.0,0.0059,-2.7811,0.8749,-1.9063,-0.0099,-0.1346,-0.1445,-2.791,0.7402,-2.0508,-3.6197,-0.9877,-4.6075
2015,"2013,2014,2015",203139,Viacheslav Kravtsov,174.0,173.0,0.0,0.0094,-1.3951,-0.084,-1.4791,-0.1754,-0.0541,-0.2294,-1.5704,-0.1381,-1.7085,-2.7451,-1.869,-4.6141
2015,"2013,2014,2015",203315,Toure' Murry,413.5,415.0,74.0,0.022,-1.8454,-0.8653,-2.7107,0.1314,0.1315,0.2629,-1.7141,-0.7337,-2.4478,-2.5188,-2.1042,-4.623
2015,"2013,2014,2015",203461,Anthony Bennett,2459.5,2465.5,3599.0,0.1182,-1.7537,-0.8198,-2.5734,-1.0728,-1.5466,-2.6194,-2.8265,-2.3664,-5.1929,-2.2392,-2.4399,-4.6791
2015,"2013,2014,2015",203102,Arnett Moultrie,456.5,460.0,0.0,0.0243,-0.595,-0.4249,-1.0199,-0.4131,-0.7823,-1.1954,-1.0081,-1.2072,-2.2153,-2.1086,-2.576,-4.6846
2015,"2013,2014,2015",2563,Dahntay Jones,746.0,761.5,514.0,0.0391,-2.5396,-0.2691,-2.8087,-0.0221,-0.6256,-0.6477,-2.5617,-0.8947,-3.4564,-2.8541,-1.8357,-4.6897
2015,"2013,2014,2015",2211,Troy Murphy,123.25,122.25,0.0,0.0067,-1.4422,0.0885,-1.3537,-0.056,-0.1316,-0.1876,-1.4982,-0.0431,-1.5413,-2.8186,-1.873,-4.6916
2015,"2013,2014,2015",203268,Jorge Gutierrez,582.5,581.5,694.0,0.0308,-1.8865,-0.321,-2.2074,-0.447,-0.5608,-1.0078,-2.3335,-0.8817,-3.2153,-2.7376,-2.0219,-4.7596
2015,"2013,2014,2015",201187,Dominic McGuire,179.75,182.5,0.0,0.0097,-1.9556,0.2958,-1.6598,-0.0172,-0.2956,-0.3128,-1.9728,0.0002,-1.9726,-3.0713,-1.6953,-4.7666
2015,"2013,2014,2015",203462,Archie Goodwin,1614.0,1614.5,2144.0,0.0808,-0.6001,-0.7456,-1.3457,-1.833,-1.3937,-3.2268,-2.4331,-2.1393,-4.5724,-2.2449,-2.5246,-4.7695
2015,"2013,2014,2015",203546,Ian Clark,554.0,543.5,761.0,0.0293,-1.3779,-0.6268,-2.0048,-0.2678,-0.5958,-0.8636,-1.6457,-1.2226,-2.8683,-2.3222,-2.4473,-4.7695
2015,"2013,2014,2015",203925,Joe Harris,971.0,962.0,1933.0,0.0503,-1.4353,-0.8467,-2.282,-0.1465,-1.1048,-1.2513,-1.5818,-1.9515,-3.5332,-2.0252,-2.78,-4.8052
2015,"2013,2014,2015",202130,Reggie Williams,394.75,399.25,412.0,0.0211,-0.5656,-0.9072,-1.4728,-0.1346,-0.5107,-0.6453,-0.7002,-1.4179,-2.1181,-1.9043,-2.9193,-4.8236
2015,"2013,2014,2015",203930,Sean Kilpatrick,147.0,145.0,292.0,0.0079,-1.4894,-0.4905,-1.9799,0.16,0.098,0.258,-1.3294,-0.3925,-1.7219,-2.6009,-2.2266,-4.8275
2015,"2013,2014,2015",2562,Sasha Pavlovic,252.5,253.0,0.0,0.0136,-1.8121,-0.2655,-2.0777,-0.0112,-0.0554,-0.0665,-1.8233,-0.3209,-2.1442,-2.9277,-1.9182,-4.8459
2015,"2013,2014,2015",101124,Hakim Warrick,234.25,237.5,0.0,0.0126,-1.1522,-0.3376,-1.4898,-0.1234,-0.2674,-0.3908,-1.2756,-0.605,-1.8806,-2.6116,-2.2843,-4.8959
2015,"2013,2014,2015",203810,Casper Ware,120.0,121.5,0.0,0.0065,-1.0396,-0.7662,-1.8059,0.1436,0.1944,0.338,-0.896,-0.5719,-1.4679,-2.3986,-2.5,-4.8986
2015,"2013,2014,2015",203539,Gal Mekel,379.0,379.0,166.0,0.0202,-1.7227,-1.2714,-2.9941,0.0299,0.3625,0.3924,-1.6929,-0.9089,-2.6017,-2.5375,-2.3628,-4.9003
2015,"2013,2014,2015",2732,Ben Gordon,2569.5,2584.75,3104.0,0.1228,-0.4596,-1.5783,-2.0379,-1.0595,-1.8865,-2.946,-1.5191,-3.4648,-4.9839,-1.374,-3.5512,-4.9252
2015,"2013,2014,2015",203099,Jared Cunningham,287.25,285.0,377.0,0.0154,-1.8231,-0.8556,-2.6787,0.176,0.1063,0.2823,-1.6471,-0.7492,-2.3964,-2.5844,-2.346,-4.9305
2015,"2013,2014,2015",200748,Tyrus Thomas,183.75,183.75,27.0,0.0099,-1.9185,0.1222,-1.7963,-0.0125,-0.3731,-0.3855,-1.9309,-0.2509,-2.1818,-2.9585,-1.9792,-4.9377
2015,"2013,2014,2015",203940,Adreian Payne,1415.0,1420.0,2835.0,0.0716,-2.6363,-0.1766,-2.8129,-0.1704,-1.6878,-1.8582,-2.8067,-1.8644,-4.6711,-2.6061,-2.3428,-4.9489
2015,"2013,2014,2015",203910,Nick Johnson,552.0,555.0,1107.0,0.0292,-2.0255,-0.679,-2.7045,-0.5097,-0.1747,-0.6844,-2.5352,-0.8537,-3.3889,-2.922,-2.0319,-4.9539
2015,"2013,2014,2015",2047,Quentin Richardson,14.0,14.0,0.0,0.0008,-0.7967,-0.2544,-1.0511,-0.0422,-0.0433,-0.0855,-0.8389,-0.2977,-1.1366,-2.5272,-2.4529,-4.9801
2015,"2013,2014,2015",204065,David Stockton,74.0,74.0,148.0,0.004,-2.0376,-0.1997,-2.2373,0.414,0.0589,0.4729,-1.6236,-0.1408,-1.7644,-2.8796,-2.1077,-4.9874
2015,"2013,2014,2015",200778,James White,210.0,213.0,0.0,0.0113,-1.6964,-0.3173,-2.0137,0.0405,-0.1275,-0.0869,-1.6559,-0.4447,-2.1007,-2.8559,-2.1487,-5.0046
2015,"2013,2014,2015",2407,Jared Jeffries,166.0,167.5,0.0,0.009,-2.3255,0.0148,-2.3108,0.0624,-0.0619,0.0005,-2.2632,-0.0471,-2.3103,-3.252,-1.7805,-5.0325
2015,"2013,2014,2015",203479,Jamaal Franklin,188.5,187.0,62.0,0.0102,-2.1257,-0.1506,-2.2763,0.1124,-0.2016,-0.0893,-2.0133,-0.3522,-2.3655,-2.9613,-2.087,-5.0483
2015,"2013,2014,2015",203136,Ognjen Kuzmic,248.0,256.5,305.0,0.0133,-1.5756,0.1602,-1.4154,-0.3597,-0.7294,-1.0892,-1.9353,-0.5692,-2.5045,-2.8414,-2.2149,-5.0563
2015,"2013,2014,2015",202620,Arinze Onuaku,165.0,165.0,269.0,0.0089,-1.7359,0.023,-1.7129,0.2015,-0.5976,-0.3961,-1.5344,-0.5746,-2.109,-2.6865,-2.3981,-5.0846
2015,"2013,2014,2015",2209,Vladimir Radmanovic,67.5,69.5,0.0,0.0037,-1.3265,-0.1177,-1.4442,-0.1257,-0.1211,-0.2468,-1.4522,-0.2388,-1.691,-2.8485,-2.2396,-5.0881
2015,"2013,2014,2015",203893,Russ Smith,141.0,137.0,278.0,0.0076,-1.7248,-0.3974,-2.1223,-0.2675,0.1518,-0.1157,-1.9924,-0.2457,-2.238,-3.029,-2.0687,-5.0977
2015,"2013,2014,2015",203948,Johnny O'Bryant III,712.0,715.0,1427.0,0.0373,-2.9811,-0.5325,-3.5136,-0.6373,-0.1496,-0.7868,-3.6183,-0.6821,-4.3004,-3.486,-1.6359,-5.1219
2015,"2013,2014,2015",203955,Bryce Cotton,328.0,331.0,659.0,0.0176,-0.7726,-1.3747,-2.1472,0.0937,-0.1382,-0.0445,-0.6789,-1.5128,-2.1917,-1.9769,-3.1491,-5.126
2015,"2013,2014,2015",202933,Julyan Stone,125.5,125.75,0.0,0.0068,-1.7889,-0.1533,-1.9422,-0.202,-0.0701,-0.2722,-1.991,-0.2234,-2.2144,-3.0503,-2.0788,-5.1291
2015,"2013,2014,2015",203912,C.J. Wilcox,204.0,205.0,409.0,0.011,-1.0883,-0.6961,-1.7844,-0.138,-0.2027,-0.3407,-1.2263,-0.8988,-2.1251,-2.4709,-2.6895,-5.1604
2015,"2013,2014,2015",201958,Rodrigue Beaubois,272.75,274.75,0.0,0.0146,-1.4721,-0.7648,-2.2368,-0.0085,-0.077,-0.0856,-1.4806,-0.8418,-2.3224,-2.6986,-2.4812,-5.1798
2015,"2013,2014,2015",201970,Sam Young,329.5,333.5,0.0,0.0176,-1.5443,-0.51,-2.0544,-0.2008,-0.312,-0.5128,-1.7452,-0.822,-2.5671,-2.8529,-2.3507,-5.2036
2015,"2013,2014,2015",203480,James Southerland,29.5,30.0,0.0,0.0016,-2.2208,0.024,-2.1968,0.0389,0.07,0.1089,-2.1819,0.094,-2.0879,-3.308,-1.9473,-5.2553
2015,"2013,2014,2015",203158,Kevin Jones,159.75,157.75,0.0,0.0086,-1.1514,-0.9383,-2.0897,0.0395,0.1039,0.1434,-1.1119,-0.8344,-1.9463,-2.5534,-2.7133,-5.2666
2015,"2013,2014,2015",2039,Keyon Dooling,38.25,38.5,0.0,0.0021,-0.4929,-0.8314,-1.3243,-0.0191,0.0403,0.0212,-0.512,-0.7911,-1.3031,-2.3033,-2.9684,-5.2717
2015,"2013,2014,2015",202779,Dwight Buycks,377.0,382.5,481.0,0.0201,-1.1431,-1.105,-2.248,-0.1213,-0.3721,-0.4933,-1.2644,-1.477,-2.7414,-2.265,-3.0182,-5.2832
2015,"2013,2014,2015",203530,Joffrey Lauvergne,542.0,546.0,1088.0,0.0287,-2.0351,-0.069,-2.1041,-0.6691,-0.9597,-1.6288,-2.7042,-1.0288,-3.7329,-3.0423,-2.2445,-5.2869
2015,"2013,2014,2015",202951,Jeremy Pargo,304.75,304.0,0.0,0.0163,-0.7633,-1.3992,-2.1626,-0.1591,0.0916,-0.0675,-0.9225,-1.3076,-2.2301,-2.3496,-2.9569,-5.3065
2015,"2013,2014,2015",203104,Marquis Teague,600.0,608.0,0.0,0.0317,-2.5711,-0.7076,-3.2786,-0.4863,-0.2235,-0.7098,-3.0574,-0.931,-3.9884,-3.2545,-2.0543,-5.3089
2015,"2013,2014,2015",203263,James Nunnally,165.0,168.0,0.0,0.0089,-1.7692,-0.5037,-2.2728,-0.2577,0.0417,-0.2161,-2.0269,-0.462,-2.4889,-3.0479,-2.2668,-5.3147
2015,"2013,2014,2015",201953,Eric Maynor,789.5,795.25,0.0,0.0412,-0.6827,-1.4043,-2.087,-0.425,-0.9318,-1.3569,-1.1078,-2.3361,-3.4439,-1.9385,-3.3983,-5.3368
2015,"2013,2014,2015",203913,Jabari Brown,1101.0,1102.0,2203.0,0.0566,-0.3686,-1.217,-1.5856,-0.4985,-1.8003,-2.2988,-0.8671,-3.0173,-3.8844,-1.5093,-3.8353,-5.3446
2015,"2013,2014,2015",202091,Dionte Christmas,200.5,202.0,0.0,0.0108,-1.7045,-0.7273,-2.4317,0.0611,-0.073,-0.0119,-1.6434,-0.8003,-2.4436,-2.7627,-2.5824,-5.3451
2015,"2013,2014,2015",202346,Dominique Jones,162.25,164.25,0.0,0.0088,-1.1329,-0.8298,-1.9628,-0.0372,-0.0548,-0.092,-1.1701,-0.8847,-2.0548,-2.5867,-2.7662,-5.3529
2015,"2013,2014,2015",203475,Erick Green,821.0,831.0,1652.0,0.0428,-1.4303,-1.2946,-2.7249,-0.2321,-0.8865,-1.1186,-1.6624,-2.1811,-3.8434,-2.1661,-3.1893,-5.3554
2015,"2013,2014,2015",203318,Glen Rice,194.0,186.0,164.0,0.0105,-1.9797,-0.5653,-2.545,-0.365,0.086,-0.279,-2.3447,-0.4793,-2.8239,-3.1669,-2.223,-5.3899
2015,"2013,2014,2015",200780,Solomon Jones,95.0,94.5,0.0,0.0051,-2.6396,-0.0704,-2.71,-0.0244,0.0621,0.0377,-2.664,-0.0083,-2.6723,-3.4981,-1.8998,-5.3979
2015,"2013,2014,2015",2756,Sasha Vujacic,11.5,12.0,0.0,0.0006,-1.8,-0.1721,-1.9721,-0.038,0.0046,-0.0334,-1.8381,-0.1675,-2.0055,-3.1286,-2.3058,-5.4345
2015,"2013,2014,2015",202077,Jerel McNeal,72.0,71.0,143.0,0.0039,-2.7176,-0.1858,-2.9034,-0.1863,0.3468,0.1605,-2.9039,0.161,-2.7429,-3.6801,-1.7578,-5.4379
2015,"2013,2014,2015",2408,Melvin Ely,24.5,24.5,0.0,0.0013,-2.4956,0.1101,-2.3854,0.1231,-0.0793,0.0438,-2.3725,0.0308,-2.3416,-3.4274,-2.0355,-5.4629
2015,"2013,2014,2015",203162,Ben Hansbrough,102.0,99.5,0.0,0.0055,-1.7213,-0.451,-2.1723,-0.1951,0.018,-0.1771,-1.9164,-0.433,-2.3494,-3.1006,-2.381,-5.4817
2015,"2013,2014,2015",203119,Kim English,200.5,201.75,0.0,0.0108,-1.6709,-0.6716,-2.3424,-0.0051,-0.1694,-0.1745,-1.676,-0.841,-2.5169,-2.8723,-2.6298,-5.5021
2015,"2013,2014,2015",203565,Patrick Christopher,55.0,56.0,111.0,0.003,-2.1979,-0.2551,-2.453,-0.2152,0.1693,-0.0459,-2.4131,-0.0859,-2.4989,-3.4105,-2.0919,-5.5025
2015,"2013,2014,2015",203129,Tornike Shengelia,202.25,204.25,0.0,0.0109,-2.0909,-0.4849,-2.5759,0.0995,-0.3073,-0.2078,-1.9915,-0.7922,-2.7837,-2.9448,-2.5693,-5.5141
2015,"2013,2014,2015",203495,Ricky Ledo,515.5,516.5,964.0,0.0273,-1.2428,-1.2399,-2.4826,-0.3134,-0.6209,-0.9343,-1.5562,-1.8607,-3.4169,-2.2916,-3.2282,-5.5198
2015,"2013,2014,2015",101130,Johan Petro,169.5,169.75,0.0,0.0092,-2.4211,-0.1583,-2.5793,-0.1401,-0.1617,-0.3018,-2.5612,-0.32,-2.8811,-3.4378,-2.091,-5.5288
2015,"2013,2014,2015",203512,Lucas Nogueira,49.0,49.0,98.0,0.0027,-2.3663,0.0603,-2.3061,-0.0054,-0.1886,-0.194,-2.3718,-0.1283,-2.5001,-3.3872,-2.1577,-5.5449
2015,"2013,2014,2015",202380,Hamady Ndiaye,75.0,74.0,0.0,0.0041,-3.5301,0.3475,-3.1826,-0.13,0.107,-0.023,-3.6601,0.4544,-3.2057,-4.148,-1.4052,-5.5532
2015,"2013,2014,2015",203491,Peyton Siva,209.0,209.0,0.0,0.0113,-1.6831,-0.726,-2.4091,-0.0416,-0.2342,-0.2758,-1.7247,-0.9602,-2.6849,-2.8072,-2.75,-5.5572
2015,"2013,2014,2015",201957,Byron Mullens,1106.25,1107.0,0.0,0.0569,-2.1511,-0.1722,-2.3233,-0.0882,-2.1451,-2.2333,-2.2393,-2.3172,-4.5566,-2.5036,-3.0617,-5.5653
2015,"2013,2014,2015",203946,Cameron Bairstow,126.0,124.0,250.0,0.0068,-2.0954,-0.1916,-2.287,0.1403,-0.4437,-0.3034,-1.9551,-0.6352,-2.5903,-3.0135,-2.5597,-5.5732
2015,"2013,2014,2015",2735,Josh Childress,73.0,72.25,0.0,0.004,-1.7648,-0.627,-2.3918,0.1137,0.0212,0.1349,-1.651,-0.6058,-2.2568,-2.9191,-2.6573,-5.5764
2015,"2013,2014,2015",203569,Chris Babb,131.0,127.5,0.0,0.0071,-1.7079,-0.486,-2.1939,-0.0224,-0.2656,-0.288,-1.7303,-0.7516,-2.4819,-2.9007,-2.684,-5.5847
2015,"2013,2014,2015",101132,Linas Kleiza,172.0,171.5,0.0,0.0093,-1.354,-0.9492,-2.3032,0.0619,-0.0999,-0.038,-1.2921,-1.0491,-2.3412,-2.6543,-2.9357,-5.59
2015,"2013,2014,2015",201161,Daequan Cook,215.75,219.0,0.0,0.0116,-1.4512,-1.0256,-2.4768,-0.0566,-0.0256,-0.0822,-1.5078,-1.0512,-2.559,-2.7585,-2.8413,-5.5998
2015,"2013,2014,2015",2038,Joel Przybilla,34.25,34.25,0.0,0.0019,-2.568,0.1557,-2.4123,-0.043,-0.1484,-0.1914,-2.6109,0.0072,-2.6037,-3.5768,-2.037,-5.6139
2015,"2013,2014,2015",203923,James Young,668.0,667.0,1335.0,0.0351,-1.1791,-1.0401,-2.2192,-0.1118,-1.3311,-1.4429,-1.2908,-2.3713,-3.6621,-2.0361,-3.5885,-5.6246
2015,"2013,2014,2015",203580,Larry Drew II,427.0,421.0,848.0,0.0227,-1.6361,-1.146,-2.7821,-0.6685,-0.1658,-0.8343,-2.3046,-1.3118,-3.6164,-2.9018,-2.7432,-5.6451
2015,"2013,2014,2015",203816,Scotty Hopson,7.0,8.0,0.0,0.0004,-1.6929,-0.4081,-2.101,-0.0113,-0.0023,-0.0136,-1.7042,-0.4104,-2.1145,-3.0537,-2.606,-5.6597
2015,"2013,2014,2015",202809,Cory Higgins,16.25,16.5,0.0,0.0009,-1.6767,-0.4688,-2.1455,-0.0184,-0.0149,-0.0333,-1.6952,-0.4837,-2.1789,-3.0415,-2.6666,-5.708
2015,"2013,2014,2015",201944,Terrence Williams,150.75,150.75,0.0,0.0081,-0.9161,-1.3514,-2.2675,0.0958,0.0022,0.098,-0.8203,-1.3492,-2.1695,-2.3825,-3.3355,-5.718
2015,"2013,2014,2015",201591,DJ White,52.5,50.25,0.0,0.0029,-2.5724,-0.2938,-2.8661,0.1277,0.0137,0.1414,-2.4447,-0.2801,-2.7247,-3.4296,-2.3273,-5.7569
2015,"2013,2014,2015",201785,Othyus Jeffers,42.0,42.5,0.0,0.0023,-2.5133,-0.446,-2.9593,0.1243,0.1435,0.2677,-2.3891,-0.3025,-2.6916,-3.4123,-2.3818,-5.7941
2015,"2013,2014,2015",201203,Mustafa Shakur,12.5,13.5,0.0,0.0007,-1.7391,-0.532,-2.271,-0.0764,0.0325,-0.044,-1.8155,-0.4995,-2.315,-3.1149,-2.6958,-5.8107
2015,"2013,2014,2015",2694,Josh Powell,18.5,19.0,0.0,0.001,-2.6713,-0.0396,-2.7108,-0.0363,-0.043,-0.0793,-2.7076,-0.0826,-2.7901,-3.6439,-2.186,-5.8298
2015,"2013,2014,2015",2679,Matt Carroll,2.5,2.5,0.0,0.0001,-1.6643,-0.5694,-2.2336,-0.0135,0.0166,0.0031,-1.6777,-0.5528,-2.2305,-3.0455,-2.7875,-5.833
2015,"2013,2014,2015",203548,Elias Harris,12.0,12.5,0.0,0.0007,-2.0556,-0.5083,-2.5639,0.0467,0.0242,0.0709,-2.0089,-0.484,-2.493,-3.2281,-2.679,-5.9071
2015,"2013,2014,2015",202412,Manny Harris,180.5,182.0,0.0,0.0097,-1.6287,-1.0315,-2.6602,-0.0067,-0.2048,-0.2116,-1.6355,-1.2363,-2.8718,-2.781,-3.1345,-5.9155
2015,"2013,2014,2015",202701,Nolan Smith,142.0,141.0,0.0,0.0077,-1.6341,-1.1945,-2.8286,-0.1612,0.2133,0.0521,-1.7954,-0.9812,-2.7765,-2.9913,-2.9263,-5.9176
2015,"2013,2014,2015",203505,Vander Blue,166.0,165.5,302.0,0.009,-1.3083,-0.4748,-1.7831,-0.2948,-0.7682,-1.063,-1.6031,-1.2431,-2.8461,-2.7424,-3.1757,-5.9181
2015,"2013,2014,2015",203183,Tony Mitchell,9.0,8.5,0.0,0.0005,-1.6015,-0.7113,-2.3129,0.0047,0.0134,0.0181,-1.5969,-0.6979,-2.2947,-2.9851,-2.9405,-5.9256
2015,"2013,2014,2015",203998,Bruno Caboclo,43.0,45.0,88.0,0.0023,-1.7774,-0.4074,-2.1848,-0.1437,-0.2883,-0.432,-1.9211,-0.6957,-2.6168,-3.1286,-2.8429,-5.9715
2015,"2013,2014,2015",204054,Zoran Dragic,156.0,153.0,309.0,0.0084,-1.1285,-0.9686,-2.0971,-0.1932,-0.4379,-0.6311,-1.3216,-1.4066,-2.7282,-2.5958,-3.3901,-5.9859
2015,"2013,2014,2015",204033,David Wear,14.0,14.0,28.0,0.0008,-1.6248,-0.678,-2.3029,0.002,-0.0859,-0.0839,-1.6228,-0.764,-2.3868,-2.9905,-3.0044,-5.9949
