when,label,system,k,game,stint,scale_off,scale_def,seconds,wall,seasons,loss_frac,time_frac,true_loss,game_unmapped
2026-09-06 08:43:24,best_apm300,best_apm300,3,110.34544168783,3625.8707008733422,1.2295014061430596,0.9456620974558462,32.0405638217926,10.364787578582764,28,0.9914638433231808,0.23883056779705322,0.2367918726511239,111.99304645303592
2026-09-06 09:37:44,"counters by column, X built on demand, shooter rates by binary search (same ratings)",best,3,110.31853048495212,3625.9038527954335,1.228653029433488,0.9367357711499325,27.18613219261169,9.352020740509031,28,0.9912220437143738,0.2026456033632911,0.2008667891154938,112.10446393147352
2026-09-06 09:44:49,"team-level bend: a cubic in the mapped team-game total, fitted after the map",best,3,110.24619941563436,3625.831521726117,1.2264909040532832,0.9364097217853088,25.632558584213257,8.757982969284058,28,0.990572142468971,0.19106525574294275,0.18926391973266865,112.10446393147352
2026-09-06 09:52:35,the exposure's lineup sums as one sparse product (same arrays),best,3,110.24619941563436,3625.831521726117,1.2264909040532832,0.9364097217853088,23.81173205375672,8.30918836593628,28,0.990572142468971,0.17749280313107288,0.17581942627037014,112.10446393147352
2026-09-06 10:00:23,"the training block's role in the map (share of team possessions), with the bend",best,3,110.18859792658404,3625.82997178613,1.2304734174513152,0.933898394485487,23.110238075256348,8.301554679870605,28,0.9900545878437736,0.172263862525555,0.17055062741311486,112.10446393147352
2026-09-06 10:05:24,cheaper GBDT trees: best_g4,best_g4,3,110.18772866157504,3625.765492901039,1.2290365705646131,0.936610608750552,23.0733859539032,8.180015087127686,28,0.990046777418499,0.17198916657712376,0.1702773201205748,112.1102910617267
2026-09-06 10:05:39,cheaper GBDT trees: best_g4b64,best_g4b64,3,110.20819112030662,3625.812016925101,1.2303298940681393,0.9361911685472538,22.851115942001343,7.988856792449951,28,0.9902306344738295,0.17033236448581127,0.16866832535621248,112.169306474034
2026-09-06 10:05:54,cheaper GBDT trees: best_glr2,best_glr2,3,110.20839913225758,3625.893947583832,1.2284827660433355,0.9359118282807036,22.40057134628296,7.920523405075073,28,0.9902325034801537,0.16697400218570319,0.16534308420044952,112.16043053074807
2026-09-06 10:08:53,rows under N possessions dropped: best_md2,best_md2,3,110.2529292761084,3625.951639231898,1.2296455461202067,0.9322901948804654,20.924927711486816,7.557936429977417,28,0.990632610878255,0.155974545087362,0.15451347083044153,112.20824910429788
2026-09-06 10:09:08,rows under N possessions dropped: best_md3,best_md3,3,110.44455266789144,3626.437348209919,1.2266129200053946,0.9239839278343792,18.382376194000244,6.876773357391357,28,0.9923543645056075,0.1370223498029095,0.13597472686173132,112.53291961894064
2026-09-06 10:09:22,rows under N possessions dropped: best_md4,best_md4,3,110.67551256253785,3626.946352943956,1.2238307207542731,0.9187427537148688,16.438987731933594,6.363622665405273,28,0.9944295601937762,0.12253631976838394,0.12185373857503796,112.91071994431422
2026-09-06 10:09:53,rows under N possessions dropped: best_md5,best_md5,3,110.80671787793976,3627.3572639312456,1.223307437011402,0.9109104942573776,15.466050148010254,6.1835126876831055,28,0.9956084519022422,0.11528403679072118,0.11477776139825105,113.24494521017522
2026-09-06 10:10:06,rows under N possessions dropped: best_md6,best_md6,3,111.01002092245888,3627.7708443339648,1.2216070623820512,0.9066471026701431,14.471153020858765,5.824169397354126,28,0.9974351482731577,0.10786806723728797,0.10759140163876327,113.64205246371536
2026-09-06 10:10:19,rows under N possessions dropped: best_md8,best_md8,3,111.45991506259276,3628.5990833158585,1.218403681714228,0.8996912700112742,13.55155110359192,5.57927680015564,28,1.0014774880965607,0.10101334866024729,0.10116259468048654,114.3883908088969
2026-09-06 10:10:31,rows under N possessions dropped: best_md12,best_md12,3,112.51497894655516,3630.345264081,1.2250025612848383,0.8857509159676701,12.85789966583252,5.341781139373779,28,1.0109573331843549,0.0958428664036073,0.09689304862413524,115.92867102331024
2026-09-06 10:15:41,the bend at stint level as well: 109.98 (the criterion's line),best,3,109.98109027416,3625.6224641337058,1.2265530670236946,0.9335848737320088,23.238946199417114,8.157811880111694,28,0.9881901126878959,0.17322325370682073,0.17117750660070716,112.10446393147352
2026-09-06 10:36:17,"prior features: linear aggregations of the rates (points, usage, bigness, ...)",best_agg,3,109.9362062346252,3625.414081674785,1.227343500545102,0.9345241198687444,24.626144409179688,8.59794569015503,28,0.9877868255048428,0.1835634380408839,0.1813215457411596,112.01137118735484
2026-09-06 10:37:15,chimeraboost quality: best_q4,best_q4,3,109.98475809346424,3625.6161037240727,1.2272682198294873,0.9350859073694886,27.016048192977905,9.33173370361328,28,0.9882230683783927,0.20137779614143123,0.19900618360616362,112.03486372839669
2026-09-06 10:37:41,chimeraboost quality: best_q5,best_q5,3,109.99575813809484,3625.633679706594,1.2281084712600472,0.9353162398551452,33.15024948120117,10.867658853530884,28,0.9883219047812325,0.24710217180461244,0.24421648911351393,112.0414214029384
2026-09-06 10:38:19,chimeraboost quality 4 with the audition fits and cross features,best_q4full,3,109.95363411985936,3625.571299999556,1.2269373834363837,0.9322168366898468,45.35886311531067,14.02949285507202,28,0.9879434166409238,0.33810525597212704,0.3340288617693573,112.01917823342264
